NO,Order ID,SLS Tracking Number,Shopee Order SN,Sort Code Name,SOC Received time,OnHoldReason,Status,Order Account,Original ASF,Rounding ASF,Payment Method,Pickup Station,Destination Station,Next Station,Current Station,Channel
110,SPXID038519370309,ID2376413356248,230918KC51G5NF,GAJAH MUNGKUR,2023-09-19 01:09:18,Normal,SOC_LHPacking,SPX Standard Marketplace,17300,17300,NON-COD,Tanjung Priok First Mile Hub,Semarang Hub,Semarang Hub,Semarang DC,spx
111,SPXID038842905469,ID2364295430940,230917K8TYBB9W,SEMARANG BARAT,2023-09-18 23:46:40,Normal,SOC_LHPacking,SPX Standard Marketplace,17300,17300,NON-COD,Tanjung Priok First Mile Hub,Semarang Hub,Semarang Hub,Semarang DC,spx
112,SPXID038857424769,ID236239503742A,230917K4CCYKYV,SEMARANG TENGAH,2023-09-19 11:09:07,Normal,SOC_LHPacking,Economy Marketplace Delivery,14700,14700,COD,Kalideres First Mile Hub,Semarang Tengah Hub,Semarang Tengah Hub,Semarang DC,spx
113,SPXID031665094009,ID235501165101C,230916GS5BGXU9,PENAWANGAN,2023-09-19 16:39:35,Normal,SOC_LHTransporting,Marketplace Collection,12000,12000,NON-COD,Genteng First Mile Hub,Purwodadi Hub,Semarang DC,Surabaya DC,spx
114,SPXID036309525759,ID236898847148D,230916GNQCG1CF,MEJOBO,2023-09-18 16:55:30,Normal,SOC_LHTransporting,Economy Marketplace Delivery,22300,22300,COD,Taman Sari First Mile Hub,Kudus Hub,Kudus Hub,Semarang DC,spx
115,SPXID031739328279,ID236061522914E,230917J2NSKDEH,GUNUNGPATI,2023-09-19 16:43:03,Normal,SOC_Received,Economy Marketplace Delivery,14700,14700,COD,Sukmajaya First Mile Hub,Gunungpati Hub,Gunungpati Hub,Semarang DC,spx
116,SPXID037632844669,ID238885650924B,230917K444SJ9E,PECANGAAN,2023-09-19 11:04:14,Normal,SOC_LHTransporting,Economy Marketplace Delivery,22300,22300,NON-COD,Kalideres First Mile Hub,Mayong Hub,Mayong Hub,Semarang DC,spx
117,SPXID038858930639,ID233895653663C,230917K45843VG,TEMANGGUNG,2023-09-19 14:20:44,Normal,SOC_Received,SPX Standard Marketplace,22400,22400,COD,Kalideres First Mile Hub,Temanggung Hub,Temanggung Hub,Semarang DC,spx
118,SPXID030472308839,ID2369030195074,230917K341MS8V,SEMARANG SELATAN,2023-09-19 10:43:41,Normal,SOC_LHPacking,Economy Marketplace Delivery,14700,14700,NON-COD,Kalideres First Mile Hub,Semarang Timur Hub,Semarang Timur Hub,Semarang DC,spx
119,SPXID037707054099,ID233809176309T,230917JVVD2FBP,MARGOYOSO,2023-09-19 02:14:40,Normal,SOC_LHTransported,Economy Marketplace Delivery,22300,22300,COD,Gambir First Mile Hub,Tayu Hub,Tayu Hub,Semarang DC,spx
120,SPXID036655790699,ID232005137127V,230917K2SXC0V9,TEMBALANG,2023-09-19 11:47:17,Normal,SOC_LHPacking,Economy Marketplace Delivery,14700,14700,NON-COD,Kalideres First Mile Hub,Tembalang Hub,Tembalang Hub,Semarang DC,spx
121,SPXID036925288159,ID233102917566B,230918KENCJSAP,MLONGGO,2023-09-19 21:52:29,Normal,SOC_LHTransporting,SPX Standard Marketplace,23400,23400,COD,Johar Baru First Mile Hub,Jepara Hub,Semarang DC,Jakarta DC,spx
122,SPXID034461295649,ID2331008398813,230915DDUVNUA4,SEMARANG TIMUR,2023-09-19 01:49:25,Normal,SOC_LHPacking,SPX Standard Marketplace,17300,17300,COD,Kamal First Mile Hub,Semarang Timur Hub,Semarang Timur Hub,Semarang DC,spx
123,SPXID033135355069,ID2308756823728,230917KB5DKKJM,NALUMSARI,2023-09-18 19:37:14,Normal,SOC_Packed,Economy Marketplace Delivery,22300,22300,COD,Sepatan First Mile Hub,Mayong Hub,Mayong Hub,Semarang DC,spx
124,SPXID034648093609,ID2371033995731,230917K1VKYB0J,TEGOWANU,2023-09-19 10:23:50,Normal,SOC_Received,Economy Marketplace Delivery,22300,22300,COD,Kalideres First Mile Hub,Gubug Hub,Purwodadi Hub,Semarang DC,spx
125,SPXID037186496219,ID238563867226P,230917K1V0VCNW,GUNUNGPATI,2023-09-19 10:17:57,Normal,SOC_Packed,Economy Marketplace Delivery,14700,14700,COD,Kalideres First Mile Hub,Gunungpati Hub,Gunungpati Hub,Semarang DC,spx
126,SPXID030428877299,ID2370480698463,230917JXK4VCVR,BAWEN,2023-09-19 13:50:12,Normal,SOC_Packed,Economy Marketplace Delivery,21500,21500,COD,Kalideres First Mile Hub,Ambarawa Hub,Ambarawa Hub,Semarang DC,spx
127,SPXID034794848199,ID2307129759501,230917JXV7S87A,PURWODADI,2023-09-19 11:06:16,Normal,SOC_LHTransporting,Economy Marketplace Delivery,22300,22300,COD,Kalideres First Mile Hub,Purwodadi Hub,Purwodadi Hub,Semarang DC,spx
128,SPXID038302940299,ID238985649645E,230917JXJUBHUA,SEMARANG TIMUR,2023-09-19 10:41:45,Normal,SOC_LHPacking,Economy Marketplace Delivery,14700,14700,COD,Kalideres First Mile Hub,Semarang Timur Hub,Semarang Timur Hub,Semarang DC,spx
129,SPXID039024188659,ID236518382877B,230917K0CGSGH4,JAMBU,2023-09-19 10:18:27,Normal,SOC_Packed,Economy Marketplace Delivery,21500,21500,COD,Kalideres First Mile Hub,Ambarawa Hub,Ambarawa Hub,Semarang DC,spx
130,SPXID039889419849,ID236298760242C,230917K6BMMWEU,MLONGGO,2023-09-19 00:43:52,Normal,SOC_Received,SPX Standard Marketplace,23400,23400,NON-COD,Tambun Utara First Mile Hub,Jepara Hub,Jepara Hub,Semarang DC,spx
131,SPXID037074702989,ID234235417825X,230917K6ASWTWE,PATI,2023-09-18 22:30:16,Normal,SOC_Packed,Economy Marketplace Delivery,22300,22300,NON-COD,Tambora First Mile Hub,Pati Hub,Pati Hub,Semarang DC,spx
132,SPXID038114368559,ID233157128917Z,230917HY0FVK2K,TEGOWANU,2023-09-19 21:34:57,Normal,SOC_LHTransporting,SPX Standard Marketplace,10100,10100,NON-COD,Gunungpati First Mile Hub,Gubug Hub,Gubug Hub,Semarang DC,spx
133,SPXID039578683789,ID232951424007B,230917J1BJ7UA0,WEDUNG,2023-09-18 22:17:23,Normal,SOC_Packed,SPX Standard Marketplace,9100,9100,COD,Gunungpati First Mile Hub,Demak Hub,Demak Hub,Semarang DC,spx
134,SPXID039923086749,ID236884430599O,230917K6HBSK75,TLOGOWUNGU,2023-09-18 22:15:12,Normal,SOC_Received,SPX Standard Marketplace,46800,46800,COD,Kapuk First Mile Hub,Pati Hub,Pati Hub,Semarang DC,spx
135,SPXID031525637749,ID2339177396044,230917JNRNXXMY,BANYUMANIK,2023-09-19 13:24:33,Normal,SOC_Received,Economy Marketplace Delivery,14700,14700,NON-COD,Kalideres First Mile Hub,Banyumanik Hub,Banyumanik Hub,Semarang DC,spx
136,SPXID030905865819,ID2325001484596,230917JN2FHBYS,GROBOGAN,2023-09-19 13:22:51,Normal,SOC_Packed,Economy Marketplace Delivery,22300,22300,COD,Kalideres First Mile Hub,Purwodadi Hub,Semarang DC,Jakarta DC,spx
137,SPXID037127154789,ID2349271158424,230917J6BJGF1X,GUNTUR,2023-09-18 22:07:57,Normal,SOC_LHTransporting,SPX Standard Marketplace,22400,22400,NON-COD,Bogor Timur First Mile Hub,Guntur Hub,Demak Hub,Semarang DC,spx
138,SPXID031006056359,ID2361909976844,230917JD7S7NSH,GUNUNGPATI,2023-09-19 14:07:32,Normal,SOC_Received,Economy Marketplace Delivery,14700,14700,NON-COD,Kalideres First Mile Hub,Gunungpati Hub,Gunungpati Hub,Semarang DC,spx
139,SPXID033875768619,ID2356828080641,230917JCUAHJ69,SUKOLILO,2023-09-19 10:50:47,Normal,SOC_Packed,Economy Marketplace Delivery,22300,22300,COD,Kalideres First Mile Hub,Kayen Hub,Kayen Hub,Semarang DC,spx
140,SPXID036858503919,ID2394849693224,230917JADVVWVJ,BRATI,2023-09-19 10:49:10,Normal,SOC_LHTransporting,Economy Marketplace Delivery,22300,22300,COD,Kalideres First Mile Hub,Purwodadi Hub,Purwodadi Hub,Semarang DC,spx
141,SPXID036240310229,ID237065793966B,230917KB94V50H,MIJEN,2023-09-18 22:23:44,Normal,SOC_LHPacking,SPX Standard Marketplace,22400,22400,COD,Cikande First Mile Hub,Demak Hub,Demak Hub,Semarang DC,spx
142,SPXID033242779289,ID239973294278Z,230917JW3FYV9G,BERGAS,2023-09-18 23:55:09,Normal,SOC_Packed,SPX Standard Marketplace,21300,21300,NON-COD,Pondok Labu First Mile Hub,Ungaran Hub,Ungaran Hub,Semarang DC,spx
143,SPXID033703242029,ID239029698069Q,230917J5UUVCR8,NALUMSARI,2023-09-19 10:43:33,Normal,SOC_Packed,Economy Marketplace Delivery,22300,22300,COD,Kalideres First Mile Hub,Mayong Hub,Mayong Hub,Semarang DC,spx
144,SPXID034782960789,ID2365651282238,230918KEB4FE7N,REMBANG,2023-09-18 19:44:46,Normal,SOC_Packed,Economy Marketplace Delivery,66900,66900,NON-COD,Cengkareng Barat First Mile Hub,Rembang Hub,Rembang Hub,Semarang DC,spx
145,SPXID033663824759,ID235369966969T,230917J5CGSY1U,TEMBALANG,2023-09-19 13:30:42,Normal,SOC_Received,SPX Standard Marketplace,17300,17300,NON-COD,Kalideres First Mile Hub,Tembalang Hub,Tembalang Hub,Semarang DC,spx
146,SPXID035895581279,ID2396084300710,230917J4506D4U,PEDURUNGAN,2023-09-19 11:00:15,Normal,SOC_LHPacking,SPX Standard Marketplace,17300,17300,NON-COD,Kalideres First Mile Hub,Pedurungan Hub,Pedurungan Hub,Semarang DC,spx
147,SPXID038625986429,ID2369179644901,230917J4V83GFN,TENGARAN,2023-09-19 10:17:58,Normal,SOC_Packed,Economy Marketplace Delivery,21500,21500,NON-COD,Kalideres First Mile Hub,Salatiga Hub,Salatiga Hub,Semarang DC,spx
148,SPXID039472174979,ID2313097077065,230917J4VMF3WE,PAKIS AJI,2023-09-19 10:45:06,Normal,SOC_LHTransporting,Economy Marketplace Delivery,22300,22300,COD,Kalideres First Mile Hub,Jepara Hub,Jepara Hub,Semarang DC,spx
149,SPXID039686780879,ID2322903204391,230917J317U295,GUNUNGPATI,2023-09-19 11:05:41,Normal,SOC_LHPacking,Economy Marketplace Delivery,14700,14700,NON-COD,Kalideres First Mile Hub,Gunungpati Hub,Gunungpati Hub,Semarang DC,spx
150,SPXID037896848559,ID2305161073576,230917JJWV4J8B,KALINYAMATAN,2023-09-18 23:16:11,Normal,SOC_LHTransporting,SPX Standard Marketplace,51600,51600,COD,Sidoarjo First Mile Hub,Mayong Hub,Mayong Hub,Semarang DC,spx
151,SPXID030877012729,ID231358376273C,230917K62W8VUQ,GETASAN,2023-09-18 19:59:22,Normal,SOC_Packed,Economy Marketplace Delivery,16200,16200,COD,Cibeunying Kidul First Mile Hub,Salatiga Hub,Salatiga Hub,Semarang DC,spx
152,SPXID030722746669,ID238968311177Y,230917J19JC905,TEMBALANG,2023-09-19 10:48:15,Normal,SOC_LHPacking,Economy Marketplace Delivery,14700,14700,COD,Kalideres First Mile Hub,Tembalang Hub,Tembalang Hub,Semarang DC,spx
153,SPXID033075939319,ID2362350425005,230918KETFP5QW,TOROH,2023-09-18 19:50:11,Normal,SOC_Packed,Economy Marketplace Delivery,44600,44600,NON-COD,Legok First Mile Hub,Purwodadi Hub,Semarang DC,Jakarta DC,spx
154,SPXID038943156489,ID2302903526748,230917GW858W7F,GUNUNGPATI,2023-09-18 15:55:53,Normal,SOC_Received,Economy Marketplace Delivery,14700,14700,NON-COD,Kamal First Mile Hub,Gunungpati Hub,Gunungpati Hub,Semarang DC,spx
155,SPXID030954203529,ID232333240010A,230918KE99DF79,TEMBALANG,2023-09-18 22:45:32,Normal,SOC_LHPacking,Economy Marketplace Delivery,14700,14700,NON-COD,Cibodas First Mile Hub,Tembalang Hub,Tembalang Hub,Semarang DC,spx
156,SPXID039151938679,ID2330176539847,230917JM61P8YY,TRETEP,2023-09-19 16:10:19,Normal,SOC_Received,SPX Standard Marketplace,26400,26400,COD,Ciledug First Mile Hub,Ngadirejo Hub,Ngadirejo Hub,Semarang DC,spx
157,SPXID030630666209,ID235801136447W,230918KDSA749G,GUNUNGPATI,2023-09-18 19:26:14,Normal,SOC_Received,Economy Marketplace Delivery,14700,14700,COD,Sepatan First Mile Hub,Gunungpati Hub,Gunungpati Hub,Semarang DC,spx
158,SPXID038819520349,ID237256067973Y,230917HWJ23961,NGALIYAN,2023-09-19 16:41:00,Normal,SOC_LHTransporting,Economy Marketplace Delivery,14700,14700,COD,Sukmajaya First Mile Hub,Ngaliyan Hub,Semarang DC,Jakarta DC,spx
159,SPXID038283827369,ID2366672787908,230917K3YKSPCY,KENDAL,2023-09-18 23:44:02,Normal,SOC_Received,SPX Standard Marketplace,21300,21300,COD,Tanjung Priok First Mile Hub,Kendal Hub,Kendal Hub,Semarang DC,spx
160,SPXID039056971849,ID232877723715D,230917K42K65J8,TAWANGHARJO,2023-09-18 23:44:24,Normal,SOC_Received,SPX Standard Marketplace,22400,22400,NON-COD,Tanjung Priok First Mile Hub,Purwodadi Hub,Purwodadi Hub,Semarang DC,spx
161,SPXID039548492079,ID2332910888534,230917K34D5XQS,JIKEN,2023-09-18 23:44:22,Normal,SOC_Received,SPX Standard Marketplace,22400,22400,COD,Tanjung Priok First Mile Hub,Blora Hub,Blora Hub,Semarang DC,spx
162,SPXID036358415829,ID230925638835G,230916GJXYWT8J,PATEAN,2023-09-18 16:33:44,Normal,SOC_LHTransporting,Economy Marketplace Delivery,18300,18300,COD,Bogor First Mile Hub,Sukorejo Kendal Hub,Sukorejo Kendal Hub,Semarang DC,spx
163,SPXID033533689809,ID238854486958D,230917J7S9D4WM,LIMBANGAN,2023-09-19 01:50:52,Normal,SOC_LHTransported,Economy Marketplace Delivery,18300,18300,NON-COD,Gambir First Mile Hub,Boja Hub,Boja Hub,Semarang DC,spx
164,SPXID039493000259,ID234568265735A,230917J3VWRQWQ,NGARINGAN,2023-09-18 22:40:28,Normal,SOC_Received,Economy Marketplace Delivery,22300,22300,COD,Gambir First Mile Hub,Kradenan Hub,Purwodadi Hub,Semarang DC,spx
165,SPXID030479044509,ID234415481529V,230917KBB9F2WG,BANGSRI,2023-09-18 21:05:58,Normal,SOC_Packed,Economy Marketplace Delivery,22300,22300,NON-COD,Kapuk First Mile Hub,Bangsri Hub,Jepara Hub,Semarang DC,spx
166,SPXID037779097439,ID230222280114M,230918KEQCG10P,TUGU,2023-09-18 14:54:06,Normal,SOC_Received,SPX Standard Marketplace,17300,17300,COD,Cengkareng Barat First Mile Hub,Ngaliyan Hub,Ngaliyan Hub,Semarang DC,spx
167,SPXID031806752599,ID2327545485138,230916GP5P9P4Y,LIMBANGAN,2023-09-18 23:15:03,Normal,SOC_LHTransported,Economy Marketplace Delivery,18300,18300,COD,Gambir First Mile Hub,Boja Hub,Boja Hub,Semarang DC,spx
168,SPXID030718711439,ID2348286419890,230917K4VY67PC,GUNUNGPATI,2023-09-18 22:15:25,Normal,SOC_LHTransported,Economy Marketplace Delivery,14700,14700,COD,Kapuk First Mile Hub,Gunungpati Hub,Semarang DC,Jakarta DC,spx
169,SPXID034482319389,ID230513692309A,230917JR8NP6DV,SUKOREJO,2023-09-18 23:02:11,Normal,SOC_Packed,Economy Marketplace Delivery,18300,18300,COD,Bekasi Utara First Mile Hub,Sukorejo Kendal Hub,Sukorejo Kendal Hub,Semarang DC,spx
170,SPXID038298176129,ID235366561456U,230917K53PS0NH,MIJEN,2023-09-19 21:04:47,Normal,SOC_LHTransporting,Economy Marketplace Delivery,14700,14700,NON-COD,Tigaraksa First Mile Hub,Ngaliyan Hub,Semarang DC,Jakarta DC,spx
171,SPXID031376686409,ID236362315338P,230916FMEA247K,NGALIYAN,2023-09-19 10:22:52,Normal,SOC_Received,Economy Marketplace Delivery,14700,14700,NON-COD,Koja First Mile Hub,Ngaliyan Hub,Ngaliyan Hub,Semarang DC,spx
172,SPXID038278620869,ID233072237394W,230917K25J1C7F,SIDOREJO,2023-09-19 10:48:31,Normal,SOC_Packed,Economy Marketplace Delivery,18300,18300,NON-COD,Koja First Mile Hub,Salatiga Hub,Salatiga Hub,Semarang DC,spx
173,SPXID030479655139,ID2384280391300,230917JU3Q54S5,TEMANGGUNG,2023-09-18 21:07:09,Normal,SOC_Received,SPX Standard Marketplace,22400,22400,COD,Duren Sawit First Mile Hub,Temanggung Hub,Temanggung Hub,Semarang DC,spx
174,SPXID036978104159,ID2342035451300,230917KBBPTTB4,SEMARANG TIMUR,2023-09-19 10:25:14,Normal,SOC_LHPacking,Economy Marketplace Delivery,14700,14700,NON-COD,Kalideres First Mile Hub,Semarang Timur Hub,Semarang Timur Hub,Semarang DC,spx
175,SPXID037838194559,ID232278421599Z,230918KE7SR0K0,MIJEN,2023-09-20 07:21:59,Normal,SOC_LHTransporting,SPX Standard Marketplace,21300,21300,COD,Daan Mogot First Mile Hub,Demak Hub,Semarang DC,Jakarta DC,spx
176,SPXID037006811829,ID234387311329X,230917K2NCEVUP,KARANGANYAR,2023-09-18 22:26:46,Normal,SOC_LHPacking,SPX Standard Marketplace,21300,21300,NON-COD,Larangan Tangerang First Mile Hub,Demak Hub,Demak Hub,Semarang DC,spx
177,SPXID030614674009,ID238168682299F,230916FTS7KE1Q,GUNEM,2023-09-19 18:22:01,Normal,SOC_LHTransported,Economy Marketplace Delivery,22300,22300,COD,Bantargebang First Mile Hub,Rembang Hub,Semarang DC,Jakarta DC,spx
178,SPXID032089983829,ID2341601130723,230917K8TSNAY5,PEDURUNGAN,2023-09-18 20:22:19,Normal,SOC_LHPacking,Economy Marketplace Delivery,14700,14700,NON-COD,Cikarang Barat First Mile Hub,Pedurungan Hub,Pedurungan Hub,Semarang DC,spx
179,SPXID038229405969,ID2398929854771,230918KEFJKKF2,GUNUNGPATI,2023-09-19 00:27:23,Normal,SOC_Packed,Economy Marketplace Delivery,14700,14700,NON-COD,Pancoran Mas First Mile Hub,Gunungpati Hub,Gunungpati Hub,Semarang DC,spx
180,SPXID032105126189,ID234023811615K,230917K3PVDREN,CEPIRING,2023-09-18 20:46:51,Normal,SOC_LHTransported,Economy Marketplace Delivery,18300,18300,COD,Parung First Mile Hub,Kendal Hub,Semarang DC,Jakarta DC,spx
181,SPXID031370557569,ID230237318025T,230917K2VDH4UN,DONOROJO,2023-09-18 22:28:55,Normal,SOC_LHTransporting,Economy Marketplace Delivery,22300,22300,NON-COD,Larangan Tangerang First Mile Hub,Bangsri Hub,Jepara Hub,Semarang DC,spx
182,SPXID032414635039,ID232531213500O,230917K2CWK72J,TAMALATE,2023-09-20 00:19:27,Normal,SOC_LHTransporting,Marketplace Collection,24000,24000,NON-COD,Semarang First Mile Hub,Tamalate Hub,Surabaya DC,Semarang DC,spx
183,SPXID035694301459,ID230276154405V,230917K514RJ4C,KALIMANAH,2023-09-20 00:13:22,Normal,SOC_LHTransporting,Marketplace Collection,8500,8500,NON-COD,Semarang First Mile Hub,Purbalingga Hub,Tegal DC,Semarang DC,spx
184,SPXID036053299199,ID235098602812O,230916G6W6J5R3,SUKOREJO,2023-09-19 01:12:00,Normal,SOC_LHTransporting,Marketplace Collection,9000,9000,NON-COD,Semarang First Mile Hub,Sukorejo Kendal Hub,Sukorejo Kendal Hub,Semarang DC,spx
185,SPXID036548599689,ID236349342280R,230916FEHFJUHS,GABUS,2023-09-20 00:16:11,Normal,SOC_Packed,Marketplace Collection,8000,8000,NON-COD,Semarang First Mile Hub,Kayen Hub,Kayen Hub,Semarang DC,spx
186,SPXID037651234149,ID236104205633S,230918KEP0KAA6,CANDISARI,2023-09-18 16:33:17,Normal,SOC_LHTransporting,Economy Marketplace Delivery,14700,14700,NON-COD,Parung First Mile Hub,Banyumanik Hub,Semarang DC,Jakarta DC,spx
187,SPXID036917434359,ID2340585410399,230916GGVDB6VJ,TUGU,2023-09-18 22:40:00,Normal,SOC_Packed,Economy Marketplace Delivery,14700,14700,NON-COD,Gambir First Mile Hub,Ngaliyan Hub,Ngaliyan Hub,Semarang DC,spx
188,SPXID039825970679,ID235225034005X,230916G1KM5C69,KALIORI,2023-09-18 20:26:33,Normal,SOC_LHTransporting,SPX Standard Marketplace,14200,14200,COD,Mojoroto First Mile Hub,Rembang Hub,Rembang Hub,Semarang DC,spx
189,SPXID032724878969,ID2322696578471,230917JVRRMX3P,TAHUNAN,2023-09-18 23:49:37,Normal,SOC_Received,SPX Standard Marketplace,23400,23400,COD,Tanjung Priok First Mile Hub,Jepara Hub,Jepara Hub,Semarang DC,spx
190,SPXID034281250029,ID2359985571928,230917JXVS0BHV,MRANGGEN,2023-09-19 01:06:14,Normal,SOC_Received,SPX Standard Marketplace,21300,21300,COD,Tanjung Priok First Mile Hub,Pedurungan Hub,Pedurungan Hub,Semarang DC,spx
191,SPXID034150450329,ID2331824078182,230918KEMC4V5X,PATEBON,2023-09-19 19:37:02,Normal,SOC_LHTransporting,SPX Standard Marketplace,20300,20300,COD,Soreang First Mile Hub,Kendal Hub,Semarang DC,Bandung DC,spx
192,SPXID030447152249,ID2386651716827,230917J4S8QRQP,DAWE,2023-09-18 22:07:06,Normal,SOC_Received,Economy Marketplace Delivery,44600,44600,NON-COD,Kamal First Mile Hub,Kudus Hub,Semarang DC,Jakarta DC,spx
193,SPXID031113923089,ID237325187593C,230917JBF82KHN,PAMOTAN,2023-09-18 21:47:37,Normal,SOC_LHTransporting,SPX Standard Marketplace,17200,17200,COD,Sidoarjo First Mile Hub,Rembang Hub,Rembang Hub,Semarang DC,spx
194,SPXID032463091179,ID239953649767F,230917K8DUPFUJ,BARANGIN,2023-09-19 20:16:49,Normal,SOC_LHTransporting,Economy Marketplace Delivery,40600,40600,COD,Pedurungan First Mile Hub,Silungkang Hub,Kapuk DC,Semarang DC,spx
195,SPXID035026983239,ID239232994553M,230917JVRCA9XQ,SINGKAWANG TENGAH,2023-09-19 20:12:09,Normal,SOC_LHTransporting,Economy Marketplace Delivery,39600,39600,COD,Pedurungan First Mile Hub,Singkawang Hub,Kapuk DC,Semarang DC,spx
196,SPXID039219310729,ID234456770174G,230917K0B4VFM2,BOGOR SELATAN - KOTA,2023-09-19 20:18:47,Normal,SOC_LHTransporting,Economy Marketplace Delivery,11600,11600,NON-COD,Pedurungan First Mile Hub,Bogor Hub,Depok DC,Semarang DC,spx
197,SPXID032289913029,ID2360550491513,230917JPC2SNG2,LASEM,2023-09-18 23:00:23,Normal,SOC_Received,Economy Marketplace Delivery,22300,22300,NON-COD,Bekasi Utara First Mile Hub,Rembang Hub,Rembang Hub,Semarang DC,spx
198,SPXID032251181969,ID233586141031U,230917J0KNBWJQ,KUNDURAN,2023-09-18 22:43:05,Normal,SOC_LHTransporting,Economy Marketplace Delivery,14700,14700,NON-COD,Rungkut First Mile Hub,Kradenan Hub,Kradenan Hub,Semarang DC,spx
199,SPXID039216915849,ID230247299701M,230918KE4773FJ,GEMUH,2023-09-18 22:52:19,Normal,SOC_Received,Economy Marketplace Delivery,18300,18300,COD,Cibodas First Mile Hub,Weleri Hub,Weleri Hub,Semarang DC,spx
200,SPXID036138850709,ID236658731948B,230916GQE957CX,SIDOREJO,2023-09-19 00:37:39,Normal,SOC_Packed,Economy Marketplace Delivery,18300,18300,NON-COD,Tigaraksa First Mile Hub,Salatiga Hub,Salatiga Hub,Semarang DC,spx
201,SPXID034048272469,ID236462934367Q,230917JW70H9PS,SURUH,2023-09-18 23:24:48,Normal,SOC_Received,Economy Marketplace Delivery,16200,16200,COD,Cipondoh First Mile Hub,Salatiga Hub,Salatiga Hub,Semarang DC,spx
202,SPXID036840188129,ID230863197473X,230917JVK89J8N,GETASAN,2023-09-18 23:36:45,Normal,SOC_LHTransporting,Economy Marketplace Delivery,32400,32400,COD,Cipondoh First Mile Hub,Salatiga Hub,Semarang DC,Jakarta DC,spx
203,SPXID039860678679,ID234843286087U,230917JN07YFR6,BERGAS,2023-09-18 23:27:26,Normal,SOC_LHTransported,Economy Marketplace Delivery,16200,16200,COD,Cipondoh First Mile Hub,Ungaran Hub,Semarang DC,Jakarta DC,spx
204,SPXID030835182999,ID2351604155631,230916G9YBXPVP,AMBARAWA,2023-09-19 23:11:28,Normal,SOC_LHTransporting,SPX Standard Marketplace,18300,18300,COD,Tambora 2 First Mile Hub,Ambarawa Hub,Semarang DC,Jakarta DC,spx
205,SPXID039838258249,ID2344393277336,230917K42AM9D5,BULU,2023-09-19 13:46:22,Normal,SOC_LHPacking,SPX Standard Marketplace,16200,16200,NON-COD,Mojokerto First Mile Hub,Temanggung Hub,Temanggung Hub,Semarang DC,spx
206,SPXID030088277519,ID239501046142C,230918KE38QSF4,MRANGGEN,2023-09-18 21:41:39,Normal,SOC_Received,SPX Standard Marketplace,21300,21300,COD,Neglasari First Mile Hub,Pedurungan Hub,Pedurungan Hub,Semarang DC,spx
207,SPXID034043672219,ID2390923339835,230916FKR1N6QG,SURUH,2023-09-18 16:31:21,Normal,SOC_Packed,Economy Marketplace Delivery,162000,162000,COD,Pancoran Mas First Mile Hub,Salatiga Hub,Salatiga Hub,Semarang DC,spx
208,SPXID036652519329,ID230028336774D,230918KDUX5W20,TEMBALANG,2023-09-19 00:56:46,Normal,SOC_Received,Economy Marketplace Delivery,14700,14700,NON-COD,Serpong Utara First Mile Hub,Tembalang Hub,Tembalang Hub,Semarang DC,spx
209,SPXID037605496489,ID2317361040929,230918KDU96MQ7,LASEM,2023-09-19 00:57:11,Normal,SOC_Received,Economy Marketplace Delivery,22300,22300,NON-COD,Serpong Utara First Mile Hub,Rembang Hub,Rembang Hub,Semarang DC,spx
